doc_id	genre	t_span	t_entity_text	t_entity_type	t_infostat	t_coref_type	t_head_form	t_head_lemma	t_head_deprel	t_head_xpos	t_head_number	t_sent_id	t_head_sent_id	t_head_doc_position	n_span	n_entity_text	n_entity_type	n_infostat	n_coref_type	n_head_form	n_head_lemma	n_head_deprel	n_head_xpos	n_head_number	n_sent_id	n_head_sent_id	n_head_doc_position	t_n_entity_type	t_n_head_lemma	t_n_head_deprel	t_n_head_xpos	t_n_head_number	t_n_dist	coref	bridge	bridge_type
wsjarrau_0609	wsjarrau	['22-13', '22-14']	Section 7	abstract	new	sgl	Section	Section	appos	NNP	Sing	22	13	598	['24-9']	Kan.	place	new	sgl	Kan.	Kan.	xcomp	NNP	Sing	24	9	718	abstract_place	Section_Kan.	appos_xcomp	NNP_NNP	Sing_Sing	120	0	0	
wsjarrau_1367	wsjarrau	['22-14', '22-15']	New York	place	new	coref	New	New	compound	NNP	Sing	22	14	564	['36-15']	Anne	person	old	coref	Anne	Anne	nsubj	NNP	Sing	36	15	1011	place_person	New_Anne	compound_nsubj	NNP_NNP	Sing_Sing	447	0	0	
wsjarrau_1375	wsjarrau	['7-34', '7-35']	junk bond	abstract	old	coref	bond	bond	compound	NN	Sing	7	35	185	['16-6']	junk	abstract	old	coref	junk	junk	compound	NN	Sing	16	6	523	abstract_abstract	bond_junk	compound_compound	NN_NN	Sing_Sing	338	1	0	
wsjarrau_1394	wsjarrau	['35-7']	Federal	organization	old	coref	Federal	Federal	obj	NNP	Sing	35	7	864	['68-2', '68-3']	Tiger merger	event	old	coref	Tiger	Tiger	compound	NNP	Sing	68	2	1662	organization_event	Federal_Tiger	obj_compound	NNP_NNP	Sing_Sing	798	0	0	
vpc_0301	vpc	['12-16', '12-17']	interest rates	abstract	new	coref	rates	rate	obj	NNS	Plur	12	17	304	['13-20', '13-21', '13-22']	short-term U.S. rates	abstract	new	coref	rates	rate	nmod	NNS	Plur	13	22	327	abstract_abstract	rate_rate	obj_nmod	NNS_NNS	Plur_Plur	23	0	1	bridge:subset
wsjarrau_1158	wsjarrau	['18-28', '18-29', '18-30', '18-31', '18-32', '18-33', '18-34', '18-35', '18-36']	wondrous beasties quite unlike anything currently on the planet	animate	new	coref	beasties	beasty	nmod	NNS	Plur	18	29	484	['19-1']	One	animate	new	coref	One	One	nsubj	CD		19	1	493	animate_animate	beasty_One	nmod_nsubj	NNS_CD	Plur_N/A	9	0	1	bridge:subset
wsjarrau_1322	wsjarrau	['26-3', '26-4']	Treasury bonds	abstract	old	coref	bonds	bond	nsubj	NNS	Plur	26	4	675	['28-1', '28-2', '28-3', '28-4']	The latest 10-year notes	abstract	new	coref	notes	note	nsubj:pass	NNS	Plur	28	4	708	abstract_abstract	bond_note	nsubj_nsubj:pass	NNS_NNS	Plur_Plur	33	0	1	bridge:subset
wsjarrau_1160	wsjarrau	['7-6', '7-7']	California 's	organization	old	coref	California	California	nmod:poss	NNP	Sing	7	6	190	['8-19']	its	organization	old	coref	its	its	nmod:poss	PRP$	Sing	8	19	231	organization_organization	California_its	nmod:poss_nmod:poss	NNP_PRP$	Sing_Sing	41	1	0	
vpc_0725	vpc	['29-14']	U.S.	organization	old	coref	U.S.	U.S.	compound	NNP	Sing	29	14	633	['29-18']	energy	abstract	new	coref	energy	energy	nmod	NN	Sing	29	18	637	organization_abstract	U.S._energy	compound_nmod	NNP_NN	Sing_Sing	4	0	0	
wsjarrau_1174	wsjarrau	['31-15', '31-16']	a racehorse	animate	old	coref	racehorse	racehorse	obj	NN	Sing	31	16	778	['32-3']	yearling	animate	new	coref	yearling	year	amod	VBG		32	3	786	animate_animate	racehorse_year	obj_amod	NN_VBG	Sing_N/A	8	0	1	bridge:subset-inv
wsjarrau_0203	wsjarrau	['9-1']	Investors	person	old	coref	Investors	investor	nsubj	NNS	Plur	9	1	312	['13-3', '13-4', '13-5', '13-6', '13-7', '13-8', '13-9']	the investors who oppose the proposed changes	person	new	coref	investors	investor	nsubj	NNS	Plur	13	4	419	person_person	investor_investor	nsubj_nsubj	NNS_NNS	Plur_Plur	107	0	1	bridge:subset
wsjarrau_1396	wsjarrau	['1-21', '1-22', '1-23', '1-24', '1-25', '1-26']	his $ 89,500-a-year , lifetime job	abstract	new	sgl	$	$	obl	SYM		1	22	22	['2-22']	office	abstract	new	coref	office	office	obl	NN	Sing	2	22	49	abstract_abstract	$_office	obl_obl	SYM_NN	N/A_Sing	27	0	1	bridge:undersp-rel
wsjarrau_1367	wsjarrau	['23-17']	she	person	old	coref	she	she	nsubj:pass	PRP	Sing	23	17	635	['36-15']	Anne	person	old	coref	Anne	Anne	nsubj	NNP	Sing	36	15	1011	person_person	she_Anne	nsubj:pass_nsubj	PRP_NNP	Sing_Sing	376	1	0	
wsjarrau_1328	wsjarrau	['6-4', '6-5']	the trust	organization	old	coref	trust	trust	nsubj	NN	Sing	6	5	106	['6-21']	its	organization	old	coref	its	its	nmod:poss	PRP$	Sing	6	21	122	organization_organization	trust_its	nsubj_nmod:poss	NN_PRP$	Sing_Sing	16	1	0	
wsjarrau_0696	wsjarrau	['1-13', '1-14', '1-15']	analysts ' estimates	abstract	new	sgl	estimates	estimate	nmod	NNS	Plur	1	15	15	['2-6', '2-7', '2-8', '2-9']	at least three analysts	person	new	coref	analysts	analyst	advcl	NNS	Plur	2	9	25	abstract_person	estimate_analyst	nmod_advcl	NNS_NNS	Plur_Plur	10	0	1	bridge:subset
vpc_0037	vpc	['22-53']	players	person	old	coref	players	player	nmod	NNS	Plur	22	53	585	['22-63']	their	person	old	coref	their	their	nmod:poss	PRP$	Plur	22	63	595	person_person	player_their	nmod_nmod:poss	NNS_PRP$	Plur_Plur	10	1	0	
wsjarrau_1377	wsjarrau	['53-6']	something	none	new	sgl	something	something	root	NN	Sing	53	6	1362	['59-1', '59-2']	GM 's	organization	old	coref	GM	GM	nmod:poss	NNP	Sing	59	1	1437	none_organization	something_GM	root_nmod:poss	NN_NNP	Sing_Sing	75	0	0	
wsjarrau_1349	wsjarrau	['4-3', '4-4', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11']	his party 's largest state delegation in the House	organization	new	coref	delegation	delegation	nsubj	NN	Sing	4	8	116	['4-14']	I	person	new	coref	I	I	nsubj	PRP	Sing	4	14	122	organization_person	delegation_I	nsubj_nsubj	NN_PRP	Sing_Sing	6	0	1	bridge:element
wsjarrau_1318	wsjarrau	['2-14', '2-15', '2-16', '2-17', '2-18', '2-19', '2-20', '2-21', '2-22', '2-23', '2-24', '2-25', '2-26', '2-27', '2-28', '2-29', '2-30', '2-31', '2-32', '2-33', '2-34', '2-35', '2-36', '2-37', '2-38']	movies that will premiere on Turner Broadcasting 's Turner Network Television channel , or TNT , and then will be released internationally in movie theaters	abstract	new	coref	movies	movie	obj	NNS	Plur	2	14	41	['3-11', '3-12', '3-13', '3-14', '3-15', '3-16', '3-17', '3-18', '3-19', '3-20', '3-21', '3-22', '3-23', '3-24', '3-25', '3-26', '3-27', '3-28', '3-29', '3-30', '3-31', '3-32']	`` The Secret Life of Ian Fleming , '' a dramatization about the former British spy who wrote the James Bond novels	abstract	new	coref	Life	life	xcomp	NNP	Sing	3	14	80	abstract_abstract	movie_life	obj_xcomp	NNS_NNP	Plur_Sing	39	0	1	bridge:element
wsjarrau_0664	wsjarrau	['50-9', '50-10']	producing mines	concrete	new	sgl	producing	produce	advcl	VBG		50	9	1366	['54-17', '54-18']	the equity	abstract	old	coref	equity	equity	nmod	NN	Sing	54	18	1476	concrete_abstract	produce_equity	advcl_nmod	VBG_NN	N/A_Sing	110	0	0	
vpc_0725	vpc	['6-7']	oil	concrete	old	coref	oil	oil	compound	NN	Sing	6	7	137	['13-46']	oil	concrete	old	coref	oil	oil	compound	NN	Sing	13	46	261	concrete_concrete	oil_oil	compound_compound	NN_NN	Sing_Sing	124	1	0	
wsjarrau_0657	wsjarrau	['1-15', '1-16', '1-17']	$ 85.3 million	none	new	sgl	$	$	appos	SYM		1	15	15	['1-11', '1-12', '1-13', '1-14', '1-15', '1-16', '1-17', '1-18']	12.12 billion yen ( $ 85.3 million )	abstract	new	sgl	yen	yen	obl	NN	Sing	1	13	13	none_abstract	$_yen	appos_obl	SYM_NN	N/A_Sing	-2	0	0	
wsjarrau_1189	wsjarrau	['12-14']	income	abstract	old	coref	income	income	compound	NN	Sing	12	14	330	['14-8']	Fed	organization	old	coref	Fed	Fed	compound	NNP	Sing	14	8	387	abstract_organization	income_Fed	compound_compound	NN_NNP	Sing_Sing	57	0	0	
vpc_0020	vpc	['1-8']	its	organization	old	coref	its	its	nmod:poss	PRP$	Sing	1	8	8	['1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '1-9', '1-10']	The U.S. , claiming some success in its trade diplomacy	organization	new	coref	U.S.	U.S.	nsubj	NNP	Sing	1	2	2	organization_organization	its_U.S.	nmod:poss_nsubj	PRP$_NNP	Sing_Sing	-6	1	0	
wsjarrau_1973	wsjarrau	['3-4', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '3-12', '3-13', '3-14', '3-15', '3-16', '3-17', '3-18', '3-19', '3-20', '3-21', '3-22', '3-23', '3-24', '3-25', '3-26', '3-27', '3-28', '3-29', '3-30']	the year-ago quarter , when the company had net income of $ 11.7 million , or 45 cents a share , on revenue of $ 75.7 million	time	new	sgl	quarter	quarter	obl	NN	Sing	3	6	57	['5-2', '5-3', '5-4']	the year-ago period	time	new	coref	period	period	obl	NN	Sing	5	4	106	time_time	quarter_period	obl_obl	NN_NN	Sing_Sing	49	0	1	bridge:subset-inv
wsjarrau_0609	wsjarrau	['9-33']	he	person	old	coref	he	he	nsubj	PRP	Sing	9	33	243	['11-22', '11-23']	the president	person	old	coref	president	president	nsubj	NN	Sing	11	23	330	person_person	he_president	nsubj_nsubj	PRP_NN	Sing_Sing	87	1	0	
wsjarrau_1322	wsjarrau	['13-80']	bond	abstract	old	coref	bond	bond	compound	NN	Sing	13	80	402	['15-11', '15-12', '15-13']	new two-year notes	abstract	new	coref	notes	note	nmod	NNS	Plur	15	13	435	abstract_abstract	bond_note	compound_nmod	NN_NNS	Sing_Plur	33	0	1	bridge:subset
wsjarrau_1302	wsjarrau	['45-13', '45-14', '45-15', '45-16', '45-17', '45-18', '45-19', '45-20', '45-21', '45-22', '45-23', '45-24', '45-25', '45-26', '45-27', '45-28', '45-29', '45-30', '45-31', '45-32']	the vast body of premium down at the bottom end which acts as a steadying influence '' against catastrophic losses	abstract	new	coref	body	body	obl	NN	Sing	45	15	1237	['73-27']	1988	time	old	coref	1988	@card@	compound	CD		73	27	1792	abstract_time	body_@card@	obl_compound	NN_CD	Sing_N/A	555	0	0	
vpc_0725	vpc	['76-24']	others	abstract	new	sgl	others	other	conj	NNS	Plur	76	24	1955	['80-23']	tanks	concrete	old	coref	tanks	tank	obj	NNS	Plur	80	23	2016	abstract_concrete	other_tank	conj_obj	NNS_NNS	Plur_Plur	61	0	0	
wsjarrau_1322	wsjarrau	['51-13']	bond	abstract	old	coref	bond	bond	compound	NN	Sing	51	13	1276	['55-15', '55-16']	revenue bond	abstract	new	coref	revenue	revenue	compound	NN	Sing	55	15	1384	abstract_abstract	bond_revenue	compound_compound	NN_NN	Sing_Sing	108	0	1	bridge:subset
wsjarrau_1189	wsjarrau	['16-19']	they	person	old	coref	they	they	nsubj	PRP	Plur	16	19	570	['21-1', '21-2']	Thrift regulators	organization	old	coref	regulators	regulator	nsubj	NNS	Plur	21	2	661	person_organization	they_regulator	nsubj_nsubj	PRP_NNS	Plur_Plur	91	0	0	
wsjarrau_1318	wsjarrau	['1-14']	movies	abstract	new	coref	movies	movie	obj	NNS	Plur	1	14	14	['2-14', '2-15', '2-16', '2-17', '2-18', '2-19', '2-20', '2-21', '2-22', '2-23', '2-24', '2-25', '2-26', '2-27', '2-28', '2-29', '2-30', '2-31', '2-32', '2-33', '2-34', '2-35', '2-36', '2-37', '2-38']	movies that will premiere on Turner Broadcasting 's Turner Network Television channel , or TNT , and then will be released internationally in movie theaters	abstract	new	coref	movies	movie	obj	NNS	Plur	2	14	41	abstract_abstract	movie_movie	obj_obj	NNS_NNS	Plur_Plur	27	0	1	bridge:subset
wsjarrau_1105	wsjarrau	['19-9']	she	person	old	coref	she	she	nsubj	PRP	Sing	19	9	527	['22-19', '22-20']	37 %	abstract	new	sgl	%	%	obl	NN	Sing	22	20	652	person_abstract	she_%	nsubj_obl	PRP_NN	Sing_Sing	125	0	0	
wsjarrau_1368	wsjarrau	['15-21']	he	person	old	coref	he	he	nsubj	PRP	Sing	15	21	500	['18-27']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	18	27	594	person_person	he_his	nsubj_nmod:poss	PRP_PRP$	Sing_Sing	94	1	0	
wsjarrau_1309	wsjarrau	['1-4']	explosions	abstract	new	coref	explosions	explosion	nmod	NNS	Plur	1	4	4	['3-17']	the	abstract	new	coref	the	the	det	DT		3	17	69	abstract_abstract	explosion_the	nmod_det	NNS_DT	Plur_N/A	65	0	1	bridge:element
wsjarrau_1328	wsjarrau	['28-3']	analysts	person	new	coref	analysts	analyst	nsubj	NNS	Plur	28	3	697	['28-6', '28-7']	the trust	organization	old	coref	trust	trust	nsubj	NN	Sing	28	7	701	person_organization	analyst_trust	nsubj_nsubj	NNS_NN	Plur_Sing	4	0	0	
wsjarrau_1146	wsjarrau	['135-12', '135-13', '135-14']	the Soviet border	place	new	sgl	border	border	obl	NN	Sing	135	14	2266	['143-20', '143-21']	this region	place	old	coref	region	region	nmod	NN	Sing	143	21	2405	place_place	border_region	obl_nmod	NN_NN	Sing_Sing	139	0	0	
vpc_0804	vpc	['12-7', '12-8', '12-9', '12-10']	more than 70 dialects	none	new	sgl	dialects	dialect	conj	NNS	Plur	12	10	396	['14-16']	class	abstract	new	sgl	class	class	compound	NN	Sing	14	16	429	none_abstract	dialect_class	conj_compound	NNS_NN	Plur_Sing	33	0	0	
wsjarrau_1146	wsjarrau	['55-28']	its	concrete	new	coref	its	its	nmod:poss	PRP$	Sing	55	28	984	['55-33']	potatoes	concrete	old	coref	potatoes	potato	conj	NNS	Plur	55	33	989	concrete_concrete	its_potato	nmod:poss_conj	PRP$_NNS	Sing_Plur	5	0	0	
wsjarrau_1320	wsjarrau	['34-7', '34-8', '34-9', '34-10', '34-11']	a higher level of proof	abstract	new	sgl	level	level	obj	NN	Sing	34	9	770	['50-7', '50-8', '50-9']	a metric ton	abstract	new	sgl	ton	ton	obj	NN	Sing	50	9	1197	abstract_abstract	level_ton	obj_obj	NN_NN	Sing_Sing	427	0	0	
vpc_0725	vpc	['14-7']	oil	concrete	old	coref	oil	oil	compound	NN	Sing	14	7	270	['17-3']	oil	concrete	old	coref	oil	oil	nsubj	NN	Sing	17	3	348	concrete_concrete	oil_oil	compound_nsubj	NN_NN	Sing_Sing	78	1	0	
wsjarrau_0671	wsjarrau	['24-2', '24-3', '24-4']	municipal bonds yields	abstract	new	sgl	yields	yield	nsubj	NNS	Plur	24	4	681	['24-11', '24-12']	interest rates	abstract	new	coref	rates	rate	nsubj	NNS	Plur	24	12	689	abstract_abstract	yield_rate	nsubj_nsubj	NNS_NNS	Plur_Plur	8	0	1	bridge:subset-inv
wsjarrau_1136	wsjarrau	['16-18', '16-19', '16-20', '16-21', '16-22', '16-23']	between 15 % and 20 %	none	new	sgl	%	%	obl	NN	Sing	16	20	427	['20-13']	analysts	person	old	coref	analysts	analyst	nsubj	NNS	Plur	20	13	542	none_person	%_analyst	obl_nsubj	NN_NNS	Sing_Plur	115	0	0	
wsjarrau_1146	wsjarrau	['19-31']	feed	concrete	new	coref	feed	feed	nmod	NN	Sing	19	31	362	['23-13']	rye	concrete	new	coref	rye	rye	nmod	NN	Sing	23	13	474	concrete_concrete	feed_rye	nmod_nmod	NN_NN	Sing_Sing	112	0	1	bridge:subset
wsjarrau_1973	wsjarrau	['1-35', '1-36']	database software	abstract	new	sgl	database	database	compound	NN	Sing	1	35	35	['2-2']	software	abstract	new	coref	software	software	compound	NN	Sing	2	2	40	abstract_abstract	database_software	compound_compound	NN_NN	Sing_Sing	5	0	1	bridge:subset-inv
wsjarrau_1302	wsjarrau	['28-11', '28-12', '28-13']	the exchange 's	organization	old	coref	exchange	exchange	nmod:poss	NN	Sing	28	12	755	['42-7', '42-8']	Lloyd 's	organization	old	coref	Lloyd	Lloyd	nsubj	NNP	Sing	42	7	1104	organization_organization	exchange_Lloyd	nmod:poss_nsubj	NN_NNP	Sing_Sing	349	1	0	
wsjarrau_1146	wsjarrau	['115-25']	my	person	old	coref	my	my	nmod:poss	PRP$	Sing	115	25	1933	['123-2', '123-3']	Mr. Siemienas	person	old	coref	Mr.	Mr.	nsubj	NNP	Sing	123	2	2004	person_person	my_Mr.	nmod:poss_nsubj	PRP$_NNP	Sing_Sing	71	1	0	
wsjarrau_0207	wsjarrau	['13-39']	Stoltzman	person	old	coref	Stoltzman	Stoltzman	compound	NNP	Sing	13	39	407	['15-4']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	15	4	444	person_person	Stoltzman_his	compound_nmod:poss	NNP_PRP$	Sing_Sing	37	1	0	
wsjarrau_0207	wsjarrau	['10-17']	friends	person	new	sgl	friends	friend	nmod	NNS	Plur	10	17	271	['19-16', '19-17', '19-18', '19-19', '19-20', '19-21', '19-22', '19-23', '19-24', '19-25', '19-26', '19-27', '19-28', '19-29', '19-30', '19-31']	murderous polyrhythms , devised by Mr. Douglas as an alternative to Hindemith 's dry theory-teaching techniques	abstract	new	sgl	polyrhythms	polyrhythm	obl	NNS	Plur	19	17	583	person_abstract	friend_polyrhythm	nmod_obl	NNS_NNS	Plur_Plur	312	0	0	
wsjarrau_1377	wsjarrau	['15-2']	auto	concrete	old	coref	auto	auto	compound	NN	Sing	15	2	373	['15-44']	market	abstract	new	coref	market	market	compound	NN	Sing	15	44	415	concrete_abstract	auto_market	compound_compound	NN_NN	Sing_Sing	42	0	1	bridge:undersp-rel
wsjarrau_1323	wsjarrau	['2-1']	My	person	new	coref	My	my	nmod:poss	PRP$	Sing	2	1	13	['3-2', '3-3', '3-4', '3-5', '3-6', '3-7', '3-8', '3-9']	The husky blond guide with the Aggie cap	person	old	coref	guide	guide	nsubj	NN	Sing	3	5	29	person_person	my_guide	nmod:poss_nsubj	PRP$_NN	Sing_Sing	16	1	0	
vpc_0039	vpc	['20-28', '20-29', '20-30', '20-31', '20-32', '20-33', '20-34', '20-35', '20-36', '20-37', '20-38', '20-39', '20-40', '20-41', '20-42', '20-43', '20-44']	a two-year-old waif Nicole Alysia , whose father has been murdered by thugs , to her mother	person	new	coref	waif	waif	obj	NN	Sing	20	30	443	['23-15', '23-16', '23-17']	a little girl	person	old	coref	girl	girl	obj	NN	Sing	23	17	510	person_person	waif_girl	obj_obj	NN_NN	Sing_Sing	67	1	0	
wsjarrau_1335	wsjarrau	['9-5', '9-6', '9-7', '9-8', '9-9', '9-10', '9-11', '9-12', '9-13', '9-14', '9-15', '9-16', '9-17', '9-18', '9-19', '9-20', '9-21']	real GNP , the total value of the U.S. output of goods and services adjusted for inflation	abstract	new	coref	GNP	GNP	nmod	NN	Sing	9	6	232	['11-34']	GNP	abstract	old	coref	GNP	GNP	obl	NNP	Sing	11	34	329	abstract_abstract	GNP_GNP	nmod_obl	NN_NNP	Sing_Sing	97	1	0	
wsjarrau_1309	wsjarrau	['7-14', '7-15', '7-16', '7-17', '7-18', '7-19', '7-20', '7-21', '7-22', '7-23']	the petrochemical corridor that reaches along the U.S. Gulf Coast	concrete	new	sgl	corridor	corridor	nmod	NN	Sing	7	16	169	['18-19', '18-20', '18-21', '18-22', '18-23', '18-24', '18-25', '18-26', '18-27', '18-28']	a fuel supply line near the facility 's boiler house	concrete	new	sgl	line	line	obl	NN	Sing	18	22	392	concrete_concrete	corridor_line	nmod_obl	NN_NN	Sing_Sing	223	0	0	
wsjarrau_0617	wsjarrau	['18-12', '18-13', '18-14', '18-15', '18-16', '18-17', '18-18', '18-19', '18-20', '18-21', '18-22']	those in Manhattan and Brooklyn , N.Y. , and New Jersey	organization	new	sgl	those	those	nmod	DT	Plur	18	12	433	['24-1', '24-2', '24-3', '24-4', '24-5', '24-6']	The Manhattan U.S. attorney 's office	organization	new	coref	office	office	nsubj	NN	Sing	24	6	606	organization_organization	those_office	nmod_nsubj	DT_NN	Plur_Sing	173	0	1	bridge:element
wsjarrau_1377	wsjarrau	['4-10']	Dodge	organization	new	sgl	Dodge	Dodge	conj	NNP	Sing	4	10	80	['15-65']	tradeoffs	abstract	new	sgl	tradeoffs	tradeoff	obj	NNS	Plur	15	65	436	organization_abstract	Dodge_tradeoff	conj_obj	NNP_NNS	Sing_Plur	356	0	0	
wsjarrau_1930	wsjarrau	['7-11']	airline	organization	new	sgl	airline	airline	obj	NN	Sing	7	11	122	['15-1', '15-2']	British Airways	organization	new	coref	Airways	Airways	nsubj	NNPS	Plur	15	2	249	organization_organization	airline_Airways	obj_nsubj	NN_NNPS	Sing_Plur	127	0	1	bridge:undersp-rel
wsjarrau_0629	wsjarrau	['9-62']	They	event	old	coref	They	they	nsubj	PRP	Plur	9	62	236	['14-1', '14-2', '14-3', '14-4', '14-5', '14-6', '14-7', '14-8', '14-9', '14-10', '14-11', '14-12', '14-13', '14-14', '14-15', '14-16', '14-17', '14-18', '14-19']	This year 's biggest issue , $ 570 million of convertible debentures by engineering company Larsen & Toubro Ltd.	event	new	coref	issue	issue	nsubj	NN	Sing	14	5	346	event_event	they_issue	nsubj_nsubj	PRP_NN	Plur_Sing	110	0	1	bridge:element
wsjarrau_1934	wsjarrau	['1-9', '1-10']	transplanted organs	concrete	new	coref	organs	organ	nmod	NNS	Plur	1	10	10	['3-13']	transplantation	abstract	new	coref	transplantation	transplantation	compound	NN	Sing	3	13	72	concrete_abstract	organ_transplantation	nmod_compound	NNS_NN	Plur_Sing	62	0	1	bridge:undersp-rel
wsjarrau_0690	wsjarrau	['7-40']	blood	concrete	new	coref	blood	blood	compound	NN	Sing	7	40	225	['10-3']	U.S.	organization	old	coref	U.S.	U.S.	compound	NNP	Sing	10	3	295	concrete_organization	blood_U.S.	compound_compound	NN_NNP	Sing_Sing	70	0	0	
wsjarrau_1367	wsjarrau	['23-17']	she	person	old	coref	she	she	nsubj:pass	PRP	Sing	23	17	635	['26-21']	her	person	old	coref	her	her	nmod:poss	PRP$	Sing	26	21	748	person_person	she_her	nsubj:pass_nmod:poss	PRP_PRP$	Sing_Sing	113	1	0	
wsjarrau_1335	wsjarrau	['20-18']	dollars	abstract	old	coref	dollars	dollar	obj	NNS	Plur	20	18	635	['20-32', '20-33']	1.85 marks	abstract	old	coref	marks	mark	obl	NNS	Plur	20	33	650	abstract_abstract	dollar_mark	obj_obl	NNS_NNS	Plur_Plur	15	0	0	
wsjarrau_1302	wsjarrau	['33-13', '33-14']	Lloyd 's	organization	old	coref	Lloyd	Lloyd	nsubj	NNP	Sing	33	13	877	['80-2', '80-3']	Lloyd 's	organization	old	coref	Lloyd	Lloyd	nsubj	NNP	Sing	80	2	1926	organization_organization	Lloyd_Lloyd	nsubj_nsubj	NNP_NNP	Sing_Sing	1049	1	0	
wsjarrau_0617	wsjarrau	['44-34', '44-35']	its effectiveness	abstract	new	sgl	effectiveness	effectiveness	obj	NN	Sing	44	35	1185	['44-84', '44-85', '44-86', '44-87', '44-88', '44-89', '44-90', '44-91', '44-92', '44-93', '44-94', '44-95', '44-96', '44-97']	possible failure that we fear would accompany an attempt to impose a mandatory plan	abstract	new	sgl	failure	failure	conj	NN	Sing	44	85	1235	abstract_abstract	effectiveness_failure	obj_conj	NN_NN	Sing_Sing	50	0	0	
wsjarrau_1322	wsjarrau	['5-5', '5-6', '5-7', '5-8', '5-9', '5-10', '5-11', '5-12', '5-13']	14 economists surveyed by Dow Jones Capital Markets Report	person	new	sgl	economists	economist	nmod	NNS	Plur	5	6	109	['8-23', '8-24', '8-25', '8-26', '8-27', '8-28', '8-29', '8-30', '8-31', '8-32', '8-33', '8-34']	Joel Marver , chief fixed-income analyst at Technical Data Global Markets Group	person	new	coref	Joel	Joel	obj	NNP	Sing	8	23	175	person_person	economist_Joel	nmod_obj	NNS_NNP	Plur_Sing	66	0	1	bridge:subset
wsjarrau_0696	wsjarrau	['2-6', '2-7', '2-8', '2-9']	at least three analysts	person	new	coref	analysts	analyst	advcl	NNS	Plur	2	9	25	['4-12', '4-13', '4-14', '4-15']	at least three analysts	person	old	coref	analysts	analyst	nsubj	NNS	Plur	4	15	62	person_person	analyst_analyst	advcl_nsubj	NNS_NNS	Plur_Plur	37	1	0	
wsjarrau_1367	wsjarrau	['10-1']	It	organization	old	coref	It	it	nsubj:pass	PRP	Sing	10	1	225	['34-4']	Movieline	organization	old	coref	Movieline	Movieline	nmod	NNP	Sing	34	4	941	organization_organization	it_Movieline	nsubj:pass_nmod	PRP_NNP	Sing_Sing	716	1	0	
wsjarrau_1303	wsjarrau	['25-1', '25-2']	Mr. Dozen	person	old	coref	Dozen	Dozen	nsubj	NNP	Sing	25	2	594	['36-11']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	36	11	914	person_person	Dozen_his	nsubj_nmod:poss	NNP_PRP$	Sing_Sing	320	1	0	
wsjarrau_1105	wsjarrau	['5-10', '5-11']	the quarter	time	old	coref	quarter	quarter	obl	NN	Sing	5	11	117	['10-8']	third-quarter	time	old	coref	third-quarter	third-quarter	obj	NN	Sing	10	8	220	time_time	quarter_third-quarter	obl_obj	NN_NN	Sing_Sing	103	1	0	
wsjarrau_1303	wsjarrau	['6-26', '6-27']	his promotion	abstract	old	coref	promotion	promotion	nmod	NN	Sing	6	27	100	['18-27']	U.S.	organization	old	coref	U.S.	U.S.	compound	NNP	Sing	18	27	440	abstract_organization	promotion_U.S.	nmod_compound	NN_NNP	Sing_Sing	340	0	0	
